sub22_lo.csv,4560,4730,4270,4480,4410,4510,4470,4290,3300,4700,4570,4490,4770,4380,5
sub35_lo.csv,4460,4000,4570,3930,4870,4370,4450,4050,3670,4270,4220,4240,4320,4250,2
sub30_lo.csv,4150,4210,4100,4200,4590,4040,4300,4330,4350,4020,4540,4750,4620,4660,1
sub33_lo.csv,4680,4030,4600,4440,4210,3850,4150,4600,4730,4300,4110,4260,4570,4280,1
sub19_lo.csv,3720,3690,3280,3420,3990,4310,4090,3510,3570,3570,3610,4220,3560,3940,1
sub10_lo.csv,4170,4110,4100,4200,4550,4050,4280,4280,4370,4010,4560,4790,4610,4680,1
sub11_lo.csv,4620,3920,4570,4550,4170,3910,4220,4570,4790,4330,4340,4510,4510,4150,1
sub36_lo.csv,4600,4830,4430,4650,4470,4550,4260,4280,4310,4780,4480,4600,4700,4530,2
sub21_lo.csv,4810,3750,4750,4530,4380,3940,4520,4860,4910,4410,4280,4730,4730,4570,1
sub37_lo.csv,4750,4960,4560,4770,4460,4720,4650,4460,4440,4970,4620,4700,4770,4610,3
sub44_lo.csv,4910,4490,4890,4490,5010,4840,4830,4440,4140,4710,4710,4810,4770,4760,3
sub21_lo.csv,4660,4120,4570,4510,4230,3890,4200,4610,4750,4350,4120,4310,4570,4330,1
sub03_lo.csv,4220,4190,3790,4130,4510,4910,4650,4010,4110,4140,4170,4720,4160,4490,1
sub09_lo.csv,4580,4010,4630,4410,4150,3790,4050,4510,4610,4220,4170,4470,4460,4210,1
sub04_lo.csv,3810,4060,4060,4160,4580,4020,4270,4260,4370,3960,4460,4640,4540,4590,2
sub21_lo.csv,4600,4180,4540,4450,4210,3850,4110,4470,4660,4300,4060,4370,4540,4260,1
sub39_lo.csv,4100,4140,3700,3990,4480,4840,4610,3980,4060,4070,4140,4640,4140,4270,3
sub42_lo.csv,4360,3960,4420,3900,4650,4290,4240,3980,3670,4120,4170,4170,4310,4190,3
sub29_lo.csv,4140,4160,4150,4320,4610,4020,4380,4360,4430,4030,4590,4780,4660,4710,3
sub35_lo.csv,4470,4020,4580,3950,4860,4360,4440,4050,3670,4270,4230,4280,4340,4250,2
sub03_lo.csv,4000,4070,3770,4060,4480,4880,4620,4050,4090,4100,4160,4620,3900,4530,1
sub41_lo.csv,4170,4250,3150,4180,4540,4890,4610,4160,4080,4150,4140,4730,4160,4460,3
sub05_lo.csv,3860,3800,4370,4360,3910,3570,3920,4400,4460,3990,3840,4260,4100,4030,3
sub41_lo.csv,4170,4270,3760,4480,4530,4870,4580,4090,4140,4190,4200,4750,4300,4470,3
sub32_lo.csv,4210,4170,3810,4000,4520,4510,4620,4050,4110,4080,4140,4760,4110,4430,2
sub04_lo.csv,4090,4160,4120,4270,4740,4040,4280,4230,4530,3980,4540,4650,5010,4720,2
sub03_lo.csv,4180,4140,3760,4110,4470,4890,4630,4010,4050,4090,4130,4690,4100,4490,1
sub35_lo.csv,4430,3930,4530,3930,4760,4370,4390,3990,3660,4250,4190,4200,4320,4170,2
sub41_lo.csv,4190,4260,3830,4170,4560,4920,4580,4200,4170,4210,4240,4780,4220,4490,3
sub45_lo.csv,4110,4170,4150,4260,5350,4060,4350,4240,4220,4000,4570,4710,4670,4780,1
sub36_lo.csv,4490,4730,4350,4630,4460,4570,4300,4320,4350,4830,4540,4690,4760,4460,2
sub12_lo.csv,4510,4020,4550,3920,4880,4410,4380,4050,3830,4240,4300,4250,4450,4300,1
sub12_lo.csv,4520,4030,4580,3920,4850,4420,4370,4020,3770,4210,4320,4320,4430,4500,1
sub24_lo.csv,4540,4820,4430,4600,4330,4540,4420,4330,4290,4880,4540,4530,4670,4550,3
sub28_lo.csv,4150,4070,4100,4200,4380,4040,4330,4290,4370,4050,4670,4700,4630,4730,2
sub04_lo.csv,4060,4190,4160,4040,4540,4100,4330,4310,4250,4060,4500,4680,4570,4730,2
sub02_lo.csv,4660,4030,4670,4430,4210,3850,4160,4600,4720,4280,4140,4500,4560,4340,1
sub28_lo.csv,4060,3960,4020,4170,4370,3950,4270,4230,4260,3940,4520,4610,4550,4590,2
sub28_lo.csv,4170,4050,4140,4230,4340,4050,4340,4310,4340,4050,4630,4720,4650,4710,2
sub30_lo.csv,4940,4810,4090,4140,4570,4040,4260,4310,4340,4020,4540,4720,4570,4600,1
sub41_lo.csv,4170,4270,4590,4080,4570,4900,4640,4170,4140,4200,4220,4750,4140,4440,3
sub32_lo.csv,4270,4310,3850,3970,4550,4550,4610,4020,4100,4020,4200,4860,4210,4600,2
sub46_lo.csv,4390,4310,3930,4250,4510,4910,4800,4000,4150,4200,4210,4640,4150,4560,2
sub23_lo.csv,4130,4220,3900,4110,4580,4870,4740,4060,4070,4110,4190,4670,4110,4570,1
sub07_lo.csv,4230,3990,4530,3970,4730,4320,4320,4020,3600,4170,4210,4200,4280,4240,1
sub46_lo.csv,4210,4290,3830,4180,4540,4980,4790,3950,4080,4150,4150,4600,4260,4590,2
sub16_lo.csv,4270,3880,4460,4300,4140,3800,4140,4490,4550,4130,3940,4280,4250,4020,2
sub44_lo.csv,4370,3940,4520,3880,4620,4290,4290,3850,3540,4020,4060,4120,4150,4210,3
sub45_lo.csv,4140,4250,4100,4330,4590,4030,4330,4250,4400,3990,4540,4680,4640,4650,1
sub21_lo.csv,4630,3820,4610,4440,4250,3830,4270,4640,4760,4290,4100,4610,4560,4360,1
sub25_lo.csv,4560,4780,4460,4600,4390,4590,4620,4350,4270,4840,4560,4560,4630,4490,2
sub06_lo.csv,4460,3970,4510,4070,4670,4320,4360,4040,3650,4160,4190,4210,4210,4110,4
sub37_lo.csv,4800,5030,4640,4890,4590,4800,4710,4510,4510,5010,4680,4780,4910,4910,3
sub33_lo.csv,4680,4030,4600,4450,4180,3860,4150,4610,4740,4300,4110,4240,4570,4280,1
sub27_lo.csv,4300,4310,3880,4210,4600,5030,4730,4100,4170,4190,4180,4720,4180,4630,1
sub40_lo.csv,3620,4030,4550,3950,4650,4330,4310,3970,3690,4070,4230,4280,4310,4250,1
sub47_lo.csv,4570,4800,4460,4630,4310,4590,4450,4320,4270,4800,4460,4500,4600,4380,1
sub16_lo.csv,4550,3840,4410,4260,4030,3700,4040,4400,4590,4090,3970,4310,4410,4110,2
sub18_lo.csv,4430,3970,5040,3880,4630,4300,4330,3970,3620,4160,4170,4160,4290,4230,4
sub46_lo.csv,4520,4230,4180,4230,4610,4860,4800,3980,4060,4180,4190,4600,4490,4730,2
sub26_lo.csv,5090,4470,5080,4840,4640,4170,4640,5180,5150,4750,4540,4940,4950,4780,1
sub02_lo.csv,4440,3840,4320,4240,3920,3710,3940,4360,4460,4040,3830,4230,4270,4060,1
sub21_lo.csv,4610,3830,4540,4440,4200,3740,4220,4630,4740,4270,4090,4490,4540,4330,1
sub10_lo.csv,4160,4080,4110,4200,4540,4030,4280,4320,4370,4020,4550,4700,4670,4710,1
sub33_lo.csv,4680,4060,4590,4450,4250,3860,4150,4600,4770,4290,4090,4400,4520,4290,1
sub40_lo.csv,4830,4010,4560,3970,4640,4330,4290,3990,3720,4110,4240,4280,4310,4280,1
sub28_lo.csv,4140,4120,4090,4270,4440,4060,4310,4300,4350,4020,4600,4710,4600,4690,2
sub20_lo.csv,4280,4010,4130,4200,4650,4070,4320,4320,4430,4050,4590,4690,4640,4680,2
sub05_lo.csv,4590,3940,4470,4380,4130,3770,4180,4560,4670,4230,4000,4670,4250,4230,3
sub42_lo.csv,4380,3910,4460,3900,4650,4280,4260,3970,3650,4120,4150,4160,4230,4200,3
sub13_lo.csv,4470,4000,4510,3940,4660,4310,4290,3980,3780,4070,4170,4200,4260,4300,2
sub18_lo.csv,4480,3940,4630,3920,4660,4330,4370,4030,3690,4180,4210,4200,4280,4380,4
sub08_lo.csv,4750,4840,4560,4630,4360,4600,4550,4490,4310,4860,4400,4690,4560,4450,3
sub34_lo.csv,4730,4060,4570,4450,4220,3870,4140,4600,4730,4340,4160,4500,4490,4320,3
sub26_lo.csv,5030,4410,4960,4790,4580,4120,4550,5020,4940,4720,4510,4890,4850,4700,1
sub15_lo.csv,4410,3860,4280,3870,4670,4400,4310,3870,3620,4120,4160,4140,4200,4460,1
sub26_lo.csv,4650,4040,4620,4420,4190,3810,4140,4550,4660,4260,4050,4520,4480,4250,1
sub47_lo.csv,4560,4680,4410,4590,4200,4500,4350,4230,4170,4710,4440,4440,4550,4370,1
sub42_lo.csv,4360,3960,4420,3890,4610,4250,4230,3960,3640,4100,4150,4150,4220,4170,3
sub01_lo.csv,4670,4150,4610,4490,5120,3910,4170,4660,4810,4400,4750,5210,5030,4390,2
sub26_lo.csv,4390,3820,4360,4190,3850,3650,3860,4250,4370,3950,3760,4170,4190,3910,1
sub03_lo.csv,4100,4170,3780,4100,4490,4890,4650,4040,4070,4080,4180,4550,4040,4480,1
sub46_lo.csv,4100,4110,3850,4060,4600,5040,4770,4030,4160,4190,4170,4650,4140,4350,2
sub41_lo.csv,4180,4280,4780,4230,4590,4920,4670,4150,4170,4240,4230,4780,4230,4490,3
sub46_lo.csv,4280,4180,3860,4290,4600,4720,4700,4000,4110,4100,4110,4600,4170,4520,2
sub16_lo.csv,4710,3960,4450,4290,4040,3700,4050,4360,4530,4080,4040,4460,4340,4220,2
sub23_lo.csv,4150,4170,3850,4020,4560,4900,4680,4050,4130,4130,4280,4700,4150,4570,1
sub05_lo.csv,4600,3990,4490,4380,4160,3790,4140,4570,4660,4230,4030,4440,4330,4230,3
sub16_lo.csv,4940,3920,4540,4360,4130,3790,4110,4460,4620,4180,4100,4380,4570,4220,2
sub31_lo.csv,4150,4250,3800,4140,4600,4940,4690,4100,4180,4220,4200,4730,4230,4460,1
sub44_lo.csv,4370,3930,4530,3880,4600,4290,4330,3890,3590,4090,4160,4170,4250,4230,3
sub03_lo.csv,4210,4210,3810,4110,4700,4930,4680,4090,4130,4160,4180,4710,4170,4460,1
sub17_lo.csv,4210,4140,4130,4190,4650,4070,4280,4320,4370,4000,4550,4630,4660,4730,1
sub07_lo.csv,4470,3950,4520,3990,4700,4290,4330,4020,3560,4130,4180,4220,4240,4270,1
sub24_lo.csv,4520,4730,4450,4580,4340,4520,4820,4320,4280,4870,4480,4490,4640,4800,3
sub31_lo.csv,4210,4230,3780,4160,4570,4920,4680,4050,4160,4180,4200,4710,4180,4460,1
sub43_lo.csv,4520,4010,4570,3950,4620,4310,4410,4080,3720,4260,4280,4310,4330,4320,1
sub46_lo.csv,4240,4110,3830,4090,4510,4890,4730,4030,4130,4140,4130,4480,4160,4400,2
sub20_lo.csv,4260,4100,4130,4220,4670,4070,4330,4290,4440,4050,4600,4750,4670,4750,2
sub29_lo.csv,4010,4040,4080,4240,4570,3980,4340,4320,4370,3960,4550,4750,4610,4690,3
sub24_lo.csv,4520,4750,4390,4570,4300,4520,4410,4290,4270,4850,4440,4480,4610,4400,3
sub27_lo.csv,4260,4420,3940,4140,4560,4960,4770,4130,4230,4240,4160,4780,4140,4560,1
sub24_lo.csv,4490,4790,4510,4560,4290,4540,4520,4330,4280,4870,4480,4530,4630,4430,3
sub42_lo.csv,4410,3940,4480,3930,4690,4330,4270,4020,3700,4150,4230,4190,4300,4230,3
sub16_lo.csv,4260,3790,4390,4190,4020,3680,4010,4390,4470,4110,3990,4280,4260,3990,2
sub43_lo.csv,4430,3980,4530,3880,4760,4330,4310,3950,3680,4120,4180,4200,4220,4240,1
sub42_lo.csv,4400,3940,4470,3910,4670,4320,4270,4000,3700,4150,4170,4190,4290,4220,3
sub09_lo.csv,4580,4000,4620,4410,4170,3830,4050,4640,4710,4290,3970,4560,4480,4230,1
sub19_lo.csv,4250,4250,3670,3960,4580,4880,4630,4080,4090,4160,4150,4770,4110,4480,1
sub03_lo.csv,4320,4250,3930,4230,4590,5040,4760,4150,4180,4200,4260,4890,4160,4540,1
sub26_lo.csv,4600,4010,4610,4370,4180,3820,4120,4530,4650,4240,4070,4490,4460,4210,1
sub09_lo.csv,4600,4020,4600,4420,4170,3790,3970,4570,4680,4280,4200,4510,4500,4250,1
sub35_lo.csv,4460,3980,4570,3950,4830,4350,4410,4020,3630,4250,4220,4230,4350,4220,2
sub37_lo.csv,4590,4930,4500,4630,4320,4620,4680,4350,4350,4880,4510,4600,4700,4440,3
sub36_lo.csv,4430,4770,4650,4600,4460,4550,4420,4270,4320,4760,4470,4530,4580,4350,2
sub48_lo.csv,4200,4010,4150,4190,4590,4060,4330,4360,4410,4000,4560,4750,4690,4770,1
sub22_lo.csv,4570,4690,4370,4470,4310,4550,4530,4360,4240,4810,4530,4490,4460,4210,5
sub06_lo.csv,4430,3960,4510,3950,4680,4330,4250,3980,3650,4170,4190,4210,4220,4400,4
sub20_lo.csv,4150,4180,4100,4150,4640,4080,4330,4300,4400,4020,4560,4700,4610,4690,2
sub32_lo.csv,4250,4200,3820,4090,4520,4690,4670,4090,4160,4160,4260,4810,4290,4520,2
